repo,number,Title,Body,Ground_Truth,Prediction
microsoft_vscode,437,this.commitInputBox.layout is not a function: TypeError: this.commitInputBox.layout is not a function,"Found this when switching to git viewlet and the result was an empty viewlet:
```
        [8037:1121/090324:INFO:CONSOLE(309)] ""this.commitInputBox.layout is not a function: TypeError: this.commitInputBox.layout is not a function
            at ChangesView.layout (file:////Users/bpasero/Development/Microsoft/monaco/out/vs/workbench/parts/git/browser/views/changes/changesView.js:123:33)
            at GitViewlet.layout (file:////Users/bpasero/Development/Microsoft/monaco/out/vs/workbench/parts/git/browser/gitViewlet.js:109:34)
            at file:////Users/bpasero/Development/Microsoft/monaco/out/vs/workbench/browser/parts/sidebar/sidebarPart.js:235:33
            at CompletePromise_then [as then] (file:////Users/bpasero/Development/Microsoft/monaco/out/vs/base/common/winjs.base.raw.js:1826:49)
            at file:////Users/bpasero/Development/Microsoft/monaco/out/vs/workbench/browser/parts/sidebar/sidebarPart.js:228:49
            at CompletePromise_ctor.CompletePromise_then [as then] (file:////Users/bpasero/Development/Microsoft/monaco/out/vs/base/common/winjs.base.raw.js:1826:49)
            at SidebarPart.showViewlet (file:////Users/bpasero/Development/Microsoft/monaco/out/vs/workbench/browser/parts/sidebar/sidebarPart.js:190:41)
            at file:////Users/bpasero/Development/Microsoft/monaco/out/vs/workbench/browser/parts/sidebar/sidebarPart.js:109:34
            at Object.notifySuccess [as _notify] (file:////Users/bpasero/Development/Microsoft/monaco/out/vs/base/common/winjs.base.raw.js:1440:59)
            at Object.state_success_notify.enter (file:////Users/bpasero/Development/Microsoft/monaco/out/vs/base/common/winjs.base.raw.js:1127:30)"", source: file:////Users/bpasero/Development/Microsoft/monaco/out/vs/workbench/electron-browser/shell.js (309)
        [8037:1121/090324:INFO:CONSOLE(309)] ""this.commitInputBox.layout is not a function: TypeError: this.commitInputBox.layout is not a function
            at ChangesView.layout (file:////Users/bpasero/Development/Microsoft/monaco/out/vs/workbench/parts/git/browser/views/changes/changesView.js:123:33)
            at Array.<anonymous> (file:////Users/bpasero/Development/Microsoft/monaco/out/vs/workbench/parts/git/browser/views/changes/changesView.js:108:109)
            at InputBox.EventEmitter._emitToSpecificTypeListeners (file:////Users/bpasero/Development/Microsoft/monaco/out/vs/base/common/eventEmitter.js:177:37)
            at InputBox.EventEmitter._emitEvents (file:////Users/bpasero/Development/Microsoft/monaco/out/vs/base/common/eventEmitter.js:202:22)
            at InputBox.EventEmitter.emit (file:////Users/bpasero/Development/Microsoft/monaco/out/vs/base/common/eventEmitter.js:219:22)
            at InputBox.adjustHeight (file:////Users/bpasero/Development/Microsoft/monaco/out/vs/base/browser/ui/inputbox/inputBox.js:245:18)
            at file:////Users/bpasero/Development/Microsoft/monaco/out/vs/base/browser/ui/inputbox/inputBox.js:67:51"", source: file:////Users/bpasero/Development/Microsoft/monaco/out/vs/workbench/electron-browser/shell.js (309)
        [8037:1121/090327:INFO:CONSOLE(309)] ""this.commitInputBox.layout is not a function: TypeError: this.commitInputBox.layout is not a function
            at ChangesView.layout (file:////Users/bpasero/Development/Microsoft/monaco/out/vs/workbench/parts/git/browser/views/changes/changesView.js:123:33)
            at GitViewlet.layout (file:////Users/bpasero/Development/Microsoft/monaco/out/vs/workbench/parts/git/browser/gitViewlet.js:109:34)
            at file:////Users/bpasero/Development/Microsoft/monaco/out/vs/workbench/browser/parts/sidebar/sidebarPart.js:235:33
            at CompletePromise_then [as then] (file:////Users/bpasero/Development/Microsoft/monaco/out/vs/base/common/winjs.base.raw.js:1826:49)
            at file:////Users/bpasero/Development/Microsoft/monaco/out/vs/workbench/browser/parts/sidebar/sidebarPart.js:228:49
            at CompletePromise_ctor.CompletePromise_then [as then] (file:////Users/bpasero/Development/Microsoft/monaco/out/vs/base/common/winjs.base.raw.js:1826:49)
            at SidebarPart.showViewlet (file:////Users/bpasero/Development/Microsoft/monaco/out/vs/workbench/browser/parts/sidebar/sidebarPart.js:190:41)
            at file:////Users/bpasero/Development/Microsoft/monaco/out/vs/workbench/browser/parts/sidebar/sidebarPart.js:109:34
            at CompletePromise_ctor.CompletePromise_then [as then] (file:////Users/bpasero/Development/Microsoft/monaco/out/vs/base/common/winjs.base.raw.js:1826:49)
            at file:////Users/bpasero/Development/Microsoft/monaco/out/vs/workbench/browser/parts/sidebar/sidebarPart.js:93:54"", source: file:////Users/bpasero/Development/Microsoft/monaco/out/vs/workbench/electron-browser/shell.js (309)
```",question,bug
microsoft_vscode,78994,I can not install Remote-WSL,VSCode send  Failed to install 'ms-vscode-remote.remote-wsl'.,question,bug
microsoft_vscode,18144,Terminal autologin not working,"- VSCode Version: 1.8.1
- OS Version: macOS 10.12.2
1. Add user setting for internal teminal as:
""terminal.integrated.shell.osx"": ""/bin/bash --login""
2. Open terminal
- Expected: terminal opens with user logged in
- Actual: ERROR: The terminal process command `/bin/bash --login` failed to launch (exit code: 1)",question,bug
microsoft_vscode,120405,Hot Exit,"VS Code doesn't ask for saving files while closing.
VS Code version: Code 1.55.0 (c185983a683d14c396952dd432459097bc7f757f, 2021-03-30T16:01:55.261Z)
OS version: Windows_NT x64 10.0.19042
<details>
<summary>System Info</summary>
|Item|Value|
|CPUs|Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz (8 x 1896)|
|GPU Status|2d_canvas: enabled<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>oop_rasterization: enabled<br>opengl: enabled_on<br>protected_video_decode: enabled<br>rasterization: enabled<br>skia_renderer: enabled_on<br>video_decode: enabled<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled|
|Load (avg)|undefined|
|Memory (System)|15.86GB (8.23GB free)|
|Process Argv|--crash-reporter-id eb2bd3bd-e789-40b5-bebb-6f17adf4bf98|
|Screen Reader|no|
|VM|0%|
</details>Extensions: none<details>
<summary>A/B Experiments</summary>
```
vsliv368cf:30146710
vsreu685:30147344
python383:30185418
pythonvspyt678:30270856
vspor879:30202332
vspor708:30202333
vspor363:30204092
vstry244:30276681
pythonvsdeb440:30248342
pythonvsded773:30248341
vstes627:30244334
pythonvspyt875:30259475
pythonvsnew554:30281908
pythontb:30283811
pythonvspyt943:30280189
openwsldoc:30282072
vspre833:30267464
pythonptprofiler:30281270
vshan820:30276952
pythondataviewer:30283453

```
</details>",question,bug
microsoft_vscode,226024,Mac TorchBar dosen't work,"I click the ""Run"" key in the TorchBar on my Mac and it's showing the debug instead of running your code normally,
- VS Code Version:  1.92.2
- OS Version: 14.5",question,bug
microsoft_vscode,1829,Build and Run From Source for Ubuntu: directory vscode not created,"This issue relates to
[https://github.com/Microsoft/vscode/wiki/How-to-Contribute#build-and-run-from-source](https://github.com/Microsoft/vscode/wiki/How-to-Contribute#build-and-run-from-source).
I just wanted to build VS Code from scratch on an Ubuntu box (14.04). After having executed the recommended command
git clone https://github.com/microsoft/vscode
trying to execute
cd vscode && npm install -g mocha gulp
returned the error message
vscode: No such file or directory
However: The hidden directory .vscode has been created. It seems to be a tiny typo. So I would like to ask the team to look into this.",question,bug
microsoft_vscode,74568,WebviewPanel Webview postMessage doesn't post a message,"Testing https://github.com/microsoft/vscode/issues/47534
The existing doRefactor method in the coding cat sample doesn't successfully post a message. If you put a console.log() in onDidReceiveMessage you'll see that the message never reaches that point when you run the Refactor command.",question,bug
microsoft_vscode,140370,Right Click Bug in terminal,"when i tried to right click in terminal it is showing some random stuff
VS Code version: Code 1.63.2 (899d46d82c4c95423fb7e10e68eba52050e30ba3, 2021-12-15T09:40:02.816Z)
OS version: Windows_NT x64 10.0.19043
Restricted Mode: No
<details>
<summary>System Info</summary>
|Item|Value|
|CPUs|AMD Ryzen 5 4500U with Radeon Graphics          (6 x 2371)|
|GPU Status|2d_canvas: enabled<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>oop_rasterization: enabled<br>opengl: enabled_on<br>rasterization: enabled<br>skia_renderer: enabled_on<br>video_decode: enabled<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled|
|Load (avg)|undefined|
|Memory (System)|7.39GB (1.69GB free)|
|Process Argv|--crash-reporter-id d9ab7aa9-4029-4215-9486-a0787918be87|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (12)</summary>
Extension|Author (truncated)|Version
code-runner|for|0.11.6
python|ms-|2021.12.1559732655
vscode-pylance|ms-|2022.1.0
jupyter|ms-|2021.11.1001550889
cpptools|ms-|1.7.1
java|red|1.2.0
vscodeintellicode|Vis|1.2.15
vscode-java-debug|vsc|0.37.0
vscode-java-dependency|vsc|0.18.9
vscode-java-pack|vsc|0.20.0
vscode-java-test|vsc|0.33.1
vscode-maven|vsc|0.34.2
</details><details>
<summary>A/B Experiments</summary>
```
vsliv368cf:30146710
vsreu685:30147344
python383:30185418
vspor879:30202332
vspor708:30202333
vspor363:30204092
vswsl492:30256859
pythontb:30283811
pythonptprofiler:30281270
vshan820:30294714
vstes263:30335439
vscoreces:30384385
pythondataviewer:30285071
vscod805:30301674
pythonvspyt200:30340761
binariesv615:30325510
bridge0708:30335490
bridge0723:30353136
vsaa593cf:30376535
pythonvs932:30410667
vscop804:30404766
vs360cf:30404996
vsrem710cf:30416617
py55gd98:30419165
vscexrecpromp3c:30407761

```
</details>",question,bug
microsoft_vscode,155359,Faild save file in vscode,"I have a problem with not saving the code in VS Code
I have Windows 10 operating system and have ESET
And when I want to save the code with an error
# Failed to save file: Insufficient permissions. Select 'Retry as Admin' to retry as administrator
How can I fix the problem?
![Clipboard - July 14, 2022 7_10 AM](https://user-images.githubusercontent.com/95543059/179339230-7eee032d-ea11-404f-b029-1ee1eb22e740.png)",question,bug
microsoft_vscode,132857,debug button suddenly appears inside  editor with json code,"1. Open package.json
![Alt text](https://i.imgur.com/EqTued3.png ""screenshot"")
the button works as expected -  starts debugging))
file:
""name"": ""******"",
""version"": ""0.0.1atr"",
""description"": """",
""author"": """",
""scripts"": {
""test"": ""echo \""Error: no test specified\"" && exit 1""
""license"": ""MIT""
VS Code version: Code 1.60.0 (e7d7e9a9348e6a8cc8c03f877d39cb72e5dfb1ff, 2021-09-01T10:43:02.136Z)
OS version: Linux x64 5.10.25r5n4
Restricted Mode: No
<details>
<summary>System Info</summary>
|Item|Value|
|CPUs|AMD Ryzen 3 1200 Quad-Core Processor (4 x 1398)|
|GPU Status|2d_canvas: enabled<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>oop_rasterization: disabled_off<br>opengl: enabled_on<br>rasterization: disabled_software<br>skia_renderer: enabled_on<br>video_decode: disabled_software<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled|
|Load (avg)|1, 1, 1|
|Memory (System)|11.63GB (1.58GB free)|
|Process Argv|--unity-launch --crash-reporter-id 5021d1f0-14be-476c-a851-4a45052ccc5f|
|Screen Reader|no|
|VM|0%|
|DESKTOP_SESSION|cinnamon|
|XDG_CURRENT_DESKTOP|X-Cinnamon|
|XDG_SESSION_DESKTOP|cinnamon|
|XDG_SESSION_TYPE|x11|
</details><details><summary>Extensions (42)</summary>
Extension|Author (truncated)|Version
project-manager|ale|12.4.0
code-gnu-global|aus|0.2.2
vscode-intelephense-client|bme|1.7.1
php-pack|fel|1.0.2
code-runner|for|0.11.5
vscode-javac|geo|0.2.39
terraform|has|2.14.0
kubernetes-snippets|ipe|0.1.9
jenkins-pipeline-linter-connector|jan|1.2.0
better-cpp-syntax|jef|1.15.6
vscode-phpfmt|kok|1.0.30
kubernetes-templates|lun|1.3.0
jenkins-doc|Maa|1.7.0
groovy|Mel|1.0.0
vscode-docker|ms-|1.16.1
vscode-kubernetes-tools|ms-|1.3.3
python|ms-|2021.9.1218897484
vscode-pylance|ms-|2021.9.1
jupyter|ms-|2021.8.2041215044
jupyter-keymap|ms-|1.0.0
remote-containers|ms-|0.194.0
remote-ssh|ms-|0.65.7
remote-ssh-edit|ms-|0.65.7
azure-account|ms-|0.9.8
cpptools|ms-|1.6.0
cpptools-extension-pack|ms-|1.0.0
live-server-preview|neg|0.1.4
vscode-groovy-lint|Nic|1.4.0
md-template|oGr|2.0.1
platformio-ide|pla|2.3.3
java|red|0.81.0
vscode-commons|red|0.0.6
vscode-yaml|red|0.22.0
jenkinsfile-support|sec|0.1.0
ms-teams-vscode-extension|Tea|2.6.0
autocomplate-shell|tru|0.1.1
vscode-java-debug|vsc|0.35.0
vscode-java-pack|vsc|0.18.4
vscode-maven|vsc|0.33.0
vscode-icons|vsc|11.6.0
debug|web|0.25.1
json|Zai|2.0.2
</details><details>
<summary>A/B Experiments</summary>
```
vsliv368:30146709
vsreu685:30147344
python383:30185418
pythonvspyt602:30300191
vspor879:30202332
vspor708:30202333
vspor363:30204092
pythonvspyt639:30300192
pythontb:30283811
pythonvspyt551cf:30345471
pythonptprofiler:30281270
vshan820:30294714
vstes263:30335439
pythondataviewer:30285071
pythonvsuse255:30340121
vscod805:30301674
pythonvspyt200:30340761
vscextlangct:30333562
binariesv615:30325510
vsccppwtct:30364498
pythonvssor306:30344512
bridge0708:30335490
pygetstartedc2:30360494
bridge0723:30353136
pythonrunftest32:30364559
pythonf5test824cf:30361778
javagetstartedc:30364665
pythonvspyt187cf:30362783
pydsgsc2:30361791
vscus224cf:30358040
vssid140:30363603

```
</details>",question,bug
microsoft_vscode,23219,[Git] Attempting to rebase interactively with VSC set as default editor does not display all commits,"As the title says. I swapped my default editor and the commits were shown correctly elsewhere.
I'll note that this is while using VSC terminal
- VSCode Version: Code 1.10.2 (8076a19fdcab7e1fc1707952d652f0bb6c6db331, 2017-03-08T14:02:52.799Z)
- OS Version: Windows_NT ia32 10.0.14393
- Extensions:
|Extension|Author|Version|
|project-manager|alefragnani|0.13.5|
|vscode-node-readme|bengreenier|1.0.7|
|beautify|HookyQR|1.0.2|
|vscode-exec-node|miramac|0.2.8|
|vscode-icons|robertohuertasm|7.4.0|;
1. Set default editor to VSC :  git config --global core.editor ""code""
2. Go into Git repo and rebase interactively : git rebase -i head~n
3. View commits in new window
4. Abort rebase: git rebase --abort
5. Change default editor to whatever
6. Redo steps 2,3",question,bug
microsoft_vscode,18756,yo code fails immediately,"- VSCode Version: 1.8
- OS Version: Windows 10
1. npm install -g yo
2. npm install -g generator-code
3. yo code
yo code
C:\Users\ray\AppData\Roaming\npm\node_modules\yo\node_modules\configstore\index.js:69
throw err;
Error: EPERM: operation not permitted, rename 'C:\Users\ray\.config\configstore\insight-yo.json.4205171772' -> 'C:\Users\ray\.config\configstore\insight-yo.json'
at Error (native)
at Object.fs.renameSync (fs.js:809:18)
at Function.writeFileSync [as sync] (C:\Users\ray\AppData\Roaming\npm\node_modules\yo\node_modules\write-file-atomic\index.js:95:8)
at Object.set (C:\Users\ray\AppData\Roaming\npm\node_modules\yo\node_modules\configstore\index.js:62:21)
at Object.Configstore.set (C:\Users\ray\AppData\Roaming\npm\node_modules\yo\node_modules\configstore\index.js:93:11)
at Insight.set (C:\Users\ray\AppData\Roaming\npm\node_modules\yo\node_modules\insight\lib\index.js:50:15)
at Object.<anonymous> (C:\Users\ray\AppData\Roaming\npm\node_modules\yo\lib\cli.js:184:18)
at Module._compile (module.js:570:32)
at Object.Module._extensions..js (module.js:579:10)
at Module.load (module.js:487:32)
This smells like a npm issue, not Yeoman or Microsoft's generator, but figured I'd start here. :)",question,bug
microsoft_vscode,121135,An unhandled exception occurred: Unexpected token 'export',"An unhandled exception occurred: Unexpected token 'export'
See ""C:\Users\Tejas\AppData\Local\Temp\ng-0SDFkH\angular-errors.log"" for further details.
im getting this error but befor this my all code was working fine but then this error came.Whenever i ng s--project=projectname run this in itegrated terminal above error comes in all my project please help me to find solution.
VS Code version: Code 1.55.1 (08a217c4d27a02a5bcde898fd7981bda5b49391b, 2021-04-07T15:06:02.360Z)
OS version: Windows_NT x64 10.0.18363
<details><summary>Extensions (6)</summary>
Extension|Author (truncated)|Version
vscode-eslint|dba|2.1.19
docs-images|doc|0.0.9
vscode-optimize-images|fab|1.1.0
LiveServer|rit|5.6.1
open-in-browser|tec|2.0.0
vscode-icons|vsc|11.4.0
</details><details>
<summary>A/B Experiments</summary>
```
vsliv368:30146709
vsreu685:30147344
python383cf:30185419
vspyt653:30270858
vspor879:30202332
vspor708:30202333
vspor363:30204092
vswsl492:30256859
vstry244:30276681
pythonvsdeb440:30248342
pythonvsded773:30248341
pythonvspyt875:30259475
pythonvspyt639:30281910
pythontb:30283811
openwsldoc:30282072
vspre833:30267464
pythonptprofiler:30281270
vshan820cf:30276953
vscoreces:30285483
pythondataviewer:30285071
vscus158:30286553

```
</details>",question,bug
microsoft_vscode,8145,trimAutoWhitespace doesn'n work on Windows 7,"- VSCode Version: 1.2.1
- OS Version: Windows 7
1. Open code in an empty folder.
2. Configure trimAutoWhitespace to true
3. Create a new js file and fill with some valid code.
4. Add some whitespaces at the end of some lines or at beggining.
5. Save the file.
It should remove unnecessary  whitespaces but it doesn't.
I tried with all autoSave options",question,bug
microsoft_vscode,49253,Disable Lightbulb and 3 Notification Dots Are Still There,"I am doing a bit of Discord Node.js development, and VSCode keeps wanting me to change my `.require()` statements into ES6 `import` with the 3 little dots and lightbulb. This was annoying to me, so I decided to disable it. However, the 3 little notification dots under one of my require statements are still there, despite the lightbulb being disabled.
(Before)
![screen shot 2018-05-04 at 10 48 37 pm](https://user-images.githubusercontent.com/35985028/39659025-6bd17990-4fed-11e8-99e3-b22ba2aebefd.png)
(After)
![screen shot 2018-05-04 at 10 48 53 pm](https://user-images.githubusercontent.com/35985028/39659026-727a7d6e-4fed-11e8-9879-98b08353c94e.png)
![screen shot 2018-05-04 at 10 52 12 pm](https://user-images.githubusercontent.com/35985028/39659049-d88bb488-4fed-11e8-97d8-0843877fcb41.png)
- VSCode Version: 1.23.0
- OS Version: 10.13.4
1. Change preferences to disable editor lightbulb
2. 3 notification dots are still present
Does this issue occur when all extensions are disabled?: Yes",question,bug
microsoft_vscode,18712,Windows keybinding with REST extension,"- VSCode Version: 1.9.0-insider (Date 2017-01-18)
- OS Version: Windows 10
1. Install REST extension
2. Keybinding is: { ""key"": ""ctrl+alt+e"",            ""command"": ""rest-client.switch-environment"" },
The problem:
When I press: AltGr+e the command is executed.
Normally I should get special letter that is bonded with national keyboard mapping in Windows.
The issue has possibly two aspects:
1. The command for REST extension should not be executed as it's ctrl+alt+e not alt-e
2. The key binding AltGr+<char> is not differentiated from Alt+<char> - i believe this is related to issue: https://github.com/Microsoft/vscode/issues/17521",question,bug
